,x_mean,x_std,x_sum,x_median,y_mean,y_std,y_sum,y_median,z_mean,z_std,z_sum,z_median,Label
7596,-25.079245283018867,2114.421043722241,-19938.0,-171.0,-999.6654088050315,1486.5134901579565,-794734.0,-747.0,11.635220125786164,1791.8285933866218,9250.0,-197.0,0
7597,-19.39622641509434,1447.5614925787522,-15420.0,-132.0,-1000.3358490566038,1226.9406246364376,-795267.0,-767.0,9.627672955974843,1435.9221708871737,7654.0,-85.0,0
7598,1.381132075471698,972.5815316279167,1098.0,13.0,-993.8062893081761,831.9563513125927,-790076.0,-958.0,3.5383647798742137,989.1048210770824,2813.0,-68.0,0
7599,-2.9572327044025157,868.2869774715849,-2351.0,-11.0,-1000.4566037735849,643.6402252913783,-795363.0,-1091.0,7.69811320754717,665.3560187384634,6120.0,-5.0,0
7600,3.3459119496855347,893.5686892234255,2660.0,-15.0,-995.4440251572327,621.4340511456741,-791378.0,-1081.0,4.952201257861635,664.7632068173565,3937.0,11.0,0
7601,-42.48553459119497,4777.086777664774,-33776.0,72.0,-969.5509433962264,3430.9662313205527,-770793.0,-911.0,32.01383647798742,2601.045551943368,25451.0,-189.0,0
7602,-5.462893081761006,5534.713239809366,-4343.0,80.0,-935.7044025157232,4162.613107597777,-743885.0,-989.0,56.71572327044025,2882.9338570932623,45089.0,-331.0,0
7603,-21.445283018867926,5621.2610945104825,-17049.0,267.0,-927.4389937106919,3965.0811157081116,-737314.0,-989.0,53.144654088050316,2913.886835764783,42250.0,-415.0,0
7604,-19.637735849056604,5723.729703389731,-15612.0,400.0,-965.7408805031447,3765.3316756942713,-767764.0,-989.0,45.72201257861635,2742.011282068035,36349.0,-407.0,0
7605,-53.45786163522013,5859.957793941332,-42499.0,614.0,-1003.1723270440251,3683.3876155910016,-797522.0,-989.0,30.015094339622642,2833.510629222691,23862.0,-632.0,0
7606,-34.1937106918239,6073.576144171867,-27184.0,593.0,-1005.8264150943396,3734.9947042617177,-799632.0,-1057.0,31.50817610062893,3141.6425284707825,25049.0,-505.0,0
7607,-58.573584905660375,6320.139679016093,-46566.0,577.0,-1018.166037735849,3589.096354223866,-809442.0,-802.0,25.062893081761008,3079.862193271111,19925.0,-503.0,0
7608,-111.02012578616352,6270.209306129062,-88261.0,868.0,-1001.6641509433962,3485.701555883051,-796323.0,-667.0,29.021383647798743,3609.4787514577206,23072.0,-700.0,0
7609,-76.18490566037735,6451.518454600355,-60567.0,1044.0,-1025.330817610063,3442.3847168839925,-815138.0,-790.0,18.345911949685533,3711.413021948505,14585.0,-671.0,0
7610,-126.43018867924528,6362.992942396031,-100512.0,739.0,-1060.554716981132,3371.8456654926426,-843141.0,-993.0,20.221383647798742,3200.8104525170916,16076.0,-458.0,0
7611,-117.10691823899371,5850.196340858088,-93100.0,443.0,-1050.8037735849057,3062.001350220389,-835389.0,-1177.0,30.417610062893083,2757.196357232167,24182.0,-333.0,0
7612,-181.41132075471697,5637.226935027553,-144222.0,-1522.0,-1062.3157232704402,3044.671180384973,-844541.0,-550.0,-5.274213836477988,4965.9624855952425,-4193.0,35.0,0
7613,-132.46666666666667,5472.138273745075,-105311.0,-320.0,-1041.119496855346,2869.6863180125038,-827690.0,-610.0,8.154716981132076,4696.099137130244,6483.0,-40.0,0
7614,-88.31320754716981,5316.347371463764,-70209.0,472.0,-1036.9874213836479,2503.0621769756967,-824405.0,-667.0,13.275471698113208,3780.1953051299574,10554.0,-48.0,0
7615,-84.02893081761006,4921.235404572962,-66803.0,306.0,-1011.0654088050314,2252.764685046996,-803797.0,-782.0,22.269182389937107,3397.116654195185,17704.0,-95.0,0
7616,-77.47421383647799,4146.958510393936,-61592.0,673.0,-1009.9383647798742,2054.5389580023702,-802901.0,-882.0,18.149685534591196,2749.3902555501527,14429.0,-81.0,0
7617,-45.100628930817614,3891.181204167263,-35855.0,878.0,-998.6314465408805,2151.2043229456954,-793912.0,-1173.0,31.650314465408805,2169.2290237931948,25162.0,-58.0,0
7618,-42.80503144654088,3934.685460878059,-34030.0,638.0,-1023.3761006289308,2448.9264456499955,-813584.0,-1397.0,30.657861635220126,1942.47479744611,24373.0,148.0,0
7619,-52.384905660377356,4274.520425649324,-41646.0,181.0,-998.3471698113208,2462.4560756816304,-793686.0,-1220.0,7.881761006289308,2416.2078723122304,6266.0,316.0,0
7620,-21.159748427672955,4467.173587667891,-16822.0,-76.0,-1022.8289308176101,2378.901721154126,-813149.0,-1223.0,20.564779874213837,2763.738484343463,16349.0,456.0,0
7621,-54.92327044025157,4300.972488343834,-43664.0,-267.0,-1015.0440251572327,2408.233242849128,-806960.0,-1376.0,9.022641509433962,2973.5577910164156,7173.0,382.0,0
7622,-40.07798742138365,4200.088292397612,-31862.0,-521.0,-1017.2503144654088,2320.67947119903,-808714.0,-1419.0,5.968553459119497,3100.9297379276472,4745.0,392.0,0
7623,-44.059119496855345,4145.994180940158,-35027.0,-708.0,-1014.9811320754717,2215.5362295115633,-806910.0,-1255.0,22.311949685534593,3445.8046602309187,17738.0,392.0,0
7624,-78.87044025157233,4186.182916770857,-62702.0,-677.0,-1021.9207547169812,2170.021686738708,-812427.0,-999.0,-0.6339622641509434,3769.0730499049996,-504.0,394.0,0
7625,-91.33459119496855,3769.885704893202,-72611.0,-306.0,-1010.5647798742139,1894.5544904134824,-803399.0,-1032.0,14.28930817610063,3388.121152111341,11360.0,259.0,0
7626,-33.9685534591195,3077.985021685485,-27005.0,-185.0,-998.3534591194968,1448.1237560003908,-793691.0,-1227.0,6.3081761006289305,2482.964725500884,5015.0,177.0,0
7627,-13.528301886792454,2017.859299801394,-10755.0,-162.0,-1001.103144654088,1279.1779267127351,-795877.0,-1292.0,1.5911949685534592,2175.3318459427637,1265.0,140.0,0
7628,-2.7937106918238994,1465.611823725684,-2221.0,121.0,-992.5471698113207,1233.11148042261,-789075.0,-1245.0,4.7320754716981135,1980.4642936832392,3762.0,76.0,0
7629,-7.436477987421384,1288.9390163372534,-5912.0,181.0,-999.1044025157232,1159.8722679688758,-794288.0,-1255.0,6.008805031446541,1716.4636743206725,4777.0,60.0,0
7630,-15.861635220125786,2313.9627227097935,-12610.0,310.0,-992.5220125786163,1343.4111280236248,-789055.0,-1190.0,10.474213836477988,1739.159993763088,8327.0,-107.0,0
7631,-82.07295597484277,6218.8581297530545,-65248.0,1120.0,-1014.77106918239,2206.978371418158,-806743.0,-1083.0,-6.337106918238994,3504.0941735198703,-5038.0,-89.0,0
7632,-118.56981132075472,6641.886946316666,-94263.0,417.0,-1015.2880503144654,2277.3440629720963,-807154.0,-667.0,10.086792452830188,4230.861711868079,8019.0,203.0,0
7633,-140.13836477987422,6414.684702086198,-111410.0,17.0,-1026.2641509433963,2730.4505557583693,-815880.0,-1013.0,22.588679245283018,4101.903468035388,17958.0,359.0,0
7634,-150.59496855345913,5997.922365263055,-119723.0,-259.0,-1026.7446540880503,2854.2150330462982,-816262.0,-1106.0,2.920754716981132,3621.732731698789,2322.0,247.0,0
7635,-95.14465408805032,6060.1846232574235,-75640.0,33.0,-1030.4503144654088,3083.82748800947,-819208.0,-1100.0,7.29937106918239,3231.7025288849086,5803.0,-52.0,0
7636,-71.24528301886792,6579.867663753281,-56640.0,359.0,-1065.9723270440252,3218.7666574641626,-847448.0,-858.0,14.080503144654088,3372.3228080915615,11194.0,-419.0,0
7637,-107.69056603773585,5947.95887241655,-85614.0,234.0,-1040.2704402515724,2843.5604094312503,-827015.0,-915.0,4.670440251572327,3139.2380333922442,3713.0,-591.0,0
7638,-62.58993710691824,5498.4159372534,-49759.0,294.0,-1008.6465408805032,2571.2330005604836,-801874.0,-1026.0,16.870440251572326,3025.9464076606578,13412.0,-388.0,0
7639,-112.60125786163522,5273.531610610601,-89518.0,81.0,-994.9597484276729,2397.700520138405,-790993.0,-1235.0,16.70314465408805,3131.185384847855,13279.0,-136.0,0
7640,-76.4805031446541,5044.743056325299,-60802.0,-3.0,-1002.3044025157233,2398.113498262195,-796832.0,-1100.0,17.257861635220127,3228.277693940206,13720.0,-60.0,0
7641,-69.27672955974843,5163.854987203443,-55075.0,-365.0,-1007.7635220125786,2409.1972950500017,-801172.0,-1171.0,29.20377358490566,3586.9498056212324,23217.0,-44.0,0
7642,-62.31320754716981,5117.025306136512,-49539.0,-706.0,-1006.7534591194968,2392.202305118042,-800369.0,-987.0,17.210062893081762,3734.933398142944,13682.0,46.0,0
7643,-64.57484276729559,4537.881043294798,-51337.0,-960.0,-1000.8440251572327,2188.1982169352,-795671.0,-862.0,7.349685534591195,3199.8167026351284,5843.0,228.0,0
7644,-52.062893081761004,3800.5978107347,-41390.0,-199.0,-1005.4389937106919,1804.2485125256796,-799324.0,-870.0,16.89308176100629,2328.4239023225,13430.0,335.0,0
7645,-18.49182389937107,2802.5110584287954,-14701.0,-228.0,-1005.6427672955975,1644.8400879858286,-799486.0,-813.0,13.89685534591195,1997.5254898365563,11048.0,11.0,0
7646,-28.59119496855346,1971.188130932567,-22730.0,-167.0,-987.5245283018868,1456.2754354582155,-785082.0,-794.0,9.075471698113208,1690.364017952505,7215.0,-78.0,0
7647,-8.035220125786164,1229.6054624213486,-6388.0,-52.0,-1002.3308176100629,1194.747368506354,-796853.0,-772.0,11.364779874213836,1367.8994248633032,9035.0,-68.0,0
7648,-0.5207547169811321,880.4949750095466,-414.0,15.0,-996.7610062893082,849.5727156831504,-792425.0,-923.0,11.539622641509434,958.4445873812747,9174.0,-44.0,0
7649,2.9245283018867925,890.7651081649151,2325.0,-52.0,-999.3584905660377,682.1788924819095,-794490.0,-1073.0,3.028930817610063,743.0707564128796,2408.0,-1.0,0
7650,-11.00880503144654,1057.5143191403404,-8752.0,-29.0,-989.5748427672956,710.5615336261085,-786712.0,-1112.0,12.272955974842768,891.9458490813174,9757.0,-27.0,0
7651,-59.01006289308176,4725.854962154923,-46913.0,-212.0,-977.714465408805,3695.8669342520016,-777283.0,-907.0,16.057861635220124,2541.15180239078,12766.0,-195.0,0
7652,-15.90188679245283,5942.578421667354,-12642.0,42.0,-944.8238993710692,3964.540956294742,-751135.0,-812.0,55.29308176100629,3198.753847944223,43958.0,-247.0,0
7653,-15.635220125786164,5928.619574208226,-12430.0,419.0,-944.6503144654088,3961.0676624087896,-750997.0,-907.0,45.20880503144654,2894.444318173265,35941.0,-402.0,0
7654,-27.29559748427673,5929.403104294509,-21700.0,-95.0,-972.8012578616352,3762.2973330687933,-773377.0,-1073.0,31.367295597484276,2925.347850475946,24937.0,-273.0,0
7655,-64.48930817610064,5776.33320546679,-51269.0,304.0,-1001.6918238993711,3567.0169252413502,-796345.0,-983.0,32.742138364779876,2830.938260263483,26030.0,-474.0,0
7656,-147.32830188679245,6349.293414278157,-117126.0,355.0,-980.503144654088,3620.6606698326786,-779500.0,-802.0,36.959748427672956,3216.050130471027,29383.0,-439.0,0
7657,-52.672955974842765,6328.085325185804,-41875.0,544.0,-998.2729559748427,3489.467723689492,-793627.0,-919.0,37.91572327044025,3145.2026439849305,30143.0,-421.0,0
7658,-95.44276729559749,6162.226151011007,-75877.0,698.0,-988.496855345912,3578.1978508568736,-785855.0,-802.0,26.080503144654088,3072.1777117796123,20734.0,-636.0,0
7659,-67.70440251572327,6523.813642937432,-53825.0,415.0,-1013.096855345912,3574.5788192372706,-805412.0,-983.0,33.68176100628931,3152.330139822792,26777.0,-575.0,0
7660,-58.733333333333334,6351.886026213662,-46693.0,195.0,-1008.6150943396226,3244.461536641198,-801849.0,-948.0,27.275471698113208,3055.338271449992,21684.0,-564.0,0
7661,-92.9622641509434,4958.5459644635375,-73905.0,-179.0,-1029.2490566037736,2127.2126387450708,-818253.0,-997.0,19.293081761006288,2349.342382587005,15338.0,115.0,0
7662,-57.845283018867924,3800.0335375640902,-45987.0,-632.0,-1023.8893081761006,1811.6710380056622,-813992.0,-935.0,17.964779874213836,2592.6482330271756,14282.0,281.0,0
7663,-17.41509433962264,3529.4399526152815,-13845.0,-396.0,-1013.2415094339623,1488.586256269821,-805527.0,-938.0,22.161006289308176,2254.095836927614,17618.0,267.0,0
7664,-38.50062893081761,3533.9854394983727,-30608.0,-347.0,-1002.6855345911949,1451.29612330182,-797135.0,-769.0,3.2666666666666666,2471.8363668570805,2597.0,203.0,0
7665,-39.29685534591195,3599.884101118929,-31241.0,314.0,-1015.0088050314465,1786.8680144123489,-806932.0,-763.0,5.362264150943396,2924.757915377206,4263.0,87.0,0
7666,-21.922012578616354,3442.4280439450026,-17428.0,749.0,-1001.7119496855346,1944.4396837971178,-796361.0,-798.0,7.7320754716981135,2468.8248537724644,6147.0,148.0,0
7667,-31.11320754716981,3553.067794584137,-24735.0,595.0,-1004.3232704402516,2066.378285562009,-798437.0,-782.0,8.347169811320756,2340.24891789511,6636.0,212.0,0
7668,-33.55220125786163,3779.349866222287,-26674.0,421.0,-1019.1320754716982,2378.9070546630305,-810210.0,-972.0,9.442767295597484,2601.3461202737644,7507.0,195.0,0
7669,-35.62641509433962,3972.202009095785,-28323.0,-140.0,-1013.9685534591194,2358.968114345985,-806105.0,-1138.0,-1.369811320754717,3071.945793594872,-1089.0,370.0,0
7670,-42.652830188679246,4148.505661306321,-33909.0,-546.0,-1025.006289308176,2260.713962081073,-814880.0,-1184.0,-6.674213836477987,3215.4474303127736,-5306.0,530.0,0
7671,-32.24654088050315,4231.524154738871,-25636.0,-577.0,-1014.8440251572327,2177.097008913602,-806801.0,-1161.0,-3.4842767295597485,3149.796966499283,-2770.0,413.0,0
7672,-44.369811320754714,4238.9906528270385,-35274.0,-521.0,-1002.5635220125786,2223.7111891664017,-797038.0,-1204.0,13.70314465408805,3010.0565799560477,10894.0,450.0,0
7673,-42.17358490566038,4065.4915321572025,-33528.0,-398.0,-1014.5522012578616,2092.2094303590125,-806569.0,-1007.0,13.50314465408805,3263.2574113797104,10735.0,443.0,0
7674,-89.11698113207547,3466.4539307563814,-70848.0,-189.0,-1019.2088050314466,1902.8838154988898,-810271.0,-1114.0,-3.922012578616352,3225.944912470325,-3118.0,357.0,0
7675,-31.71069182389937,2827.7444789283422,-25210.0,-107.0,-1009.0188679245283,1535.1999487086657,-802170.0,-1233.0,10.720754716981132,2629.2294759661245,8523.0,183.0,0
7676,-12.415094339622641,1886.2484039981255,-9870.0,19.0,-996.8716981132076,1259.1399952342465,-792513.0,-1212.0,-2.8276729559748426,2256.917585256224,-2248.0,74.0,0
7677,-5.547169811320755,1422.9667101385876,-4410.0,136.0,-994.2201257861635,1157.413825658818,-790405.0,-1243.0,6.60251572327044,1936.4300186482667,5249.0,29.0,0
7678,2.456603773584906,1191.514834600935,1953.0,160.0,-997.6125786163522,1039.633485524803,-793102.0,-1241.0,1.4993710691823898,1529.4656681872045,1192.0,105.0,0
7679,-5.649056603773585,1130.2568203546382,-4491.0,122.0,-1001.2150943396226,998.2760355216443,-795966.0,-1255.0,10.010062893081761,1274.28779235005,7958.0,105.0,0
7680,-20.344654088050316,2155.094716885217,-16174.0,163.0,-990.0,1277.7428343096756,-787050.0,-1161.0,-0.640251572327044,1932.0582566770317,-509.0,25.0,0
7681,-64.91572327044025,5490.701405661926,-51608.0,-427.0,-1014.6981132075472,2748.539599754679,-806685.0,-737.0,5.00125786163522,3459.3318305858156,3976.0,-68.0,0
7682,-89.90188679245283,5823.551380648829,-71472.0,-267.0,-1019.9710691823899,2817.640606486775,-810877.0,-808.0,1.5333333333333334,3602.1521809669102,1219.0,-56.0,0
7683,-115.45031446540881,5442.508531398168,-91783.0,-419.0,-1038.3911949685535,2748.4977553211675,-825521.0,-1139.0,1.4968553459119496,3577.7462441225016,1190.0,-191.0,0
7684,-101.6817610062893,4900.32771464715,-80837.0,-261.0,-1016.7861635220125,2253.821387311787,-808345.0,-1397.0,21.90566037735849,3319.1019919024093,17415.0,-132.0,0
7685,-51.056603773584904,4970.816026604044,-40590.0,-292.0,-1017.017610062893,2448.8680605592103,-808529.0,-1259.0,19.40754716981132,2909.399916910234,15429.0,-341.0,0
7686,-97.42012578616352,5464.9314886754855,-77449.0,142.0,-1023.62893081761,3106.143400683606,-813785.0,-1163.0,8.581132075471698,2966.4758386265157,6822.0,-517.0,0
7687,-43.83647798742138,5065.142523841643,-34850.0,105.0,-1025.6993710691825,2638.779674435459,-815431.0,-1013.0,17.948427672955976,2832.619898126358,14269.0,-527.0,0
7688,-67.03270440251572,4946.82231121939,-53291.0,-37.0,-1005.0389937106918,2438.6302158613207,-799006.0,-962.0,16.525786163522014,2936.4440433841364,13138.0,-300.0,0
7689,-74.08301886792452,4986.857278842814,-58896.0,-538.0,-1004.3509433962264,2407.6601874423545,-798459.0,-1026.0,-2.459119496855346,3321.171323718168,-1955.0,-93.0,0
7690,-82.02138364779874,5024.014748158935,-65207.0,-607.0,-1003.2050314465408,2346.9740236059174,-797548.0,-1077.0,5.550943396226415,3468.138713979593,4413.0,-66.0,0
7691,-62.75471698113208,4896.395737745969,-49890.0,-753.0,-1016.77106918239,2330.8975364349303,-808333.0,-976.0,-18.47295597484277,3727.2171847475934,-14686.0,-169.0,0
7692,-50.449056603773585,4675.881008149834,-40107.0,-1007.0,-1010.6402515723271,2277.9562963433505,-803459.0,-933.0,15.69433962264151,3708.9853679073462,12477.0,-99.0,0
7693,-61.80754716981132,4261.1187594999765,-49137.0,-599.0,-1002.2427672955974,2033.5613163580288,-796783.0,-833.0,10.769811320754718,3013.868139085183,8562.0,300.0,0
7694,-27.581132075471697,3495.16108851311,-21927.0,-286.0,-1002.051572327044,1814.32881015046,-796631.0,-833.0,11.30817610062893,2538.0697547488426,8990.0,136.0,0
7695,-30.162264150943397,2407.912414113148,-23979.0,-206.0,-1005.903144654088,1521.7151530362123,-799693.0,-856.0,6.349685534591195,2063.1131818181266,5048.0,-13.0,0
7696,-9.446540880503145,1432.3980203711567,-7510.0,-76.0,-991.6528301886792,1236.0792590837134,-788364.0,-782.0,21.236477987421384,1634.3648970018328,16883.0,17.0,0
7697,-3.3144654088050314,962.0666497277869,-2635.0,62.0,-995.1270440251573,952.9665548277885,-791126.0,-874.0,3.8955974842767294,1252.2954673115717,3097.0,-105.0,0
7698,2.338364779874214,793.9673409616389,1859.0,70.0,-1003.0440251572327,701.375890929197,-797420.0,-1032.0,7.2075471698113205,821.2906050098693,5730.0,-19.0,0
7699,2.820125786163522,811.6011302090819,2242.0,9.0,-994.159748427673,660.781194338087,-790357.0,-1138.0,7.246540880503145,791.6097027631738,5761.0,19.0,0
7700,-2.769811320754717,1221.9565982696563,-2202.0,29.0,-987.0012578616352,780.1777368048722,-784666.0,-1114.0,17.617610062893082,1031.4597978355512,14006.0,1.0,0
7701,-64.45283018867924,4171.93320732418,-51240.0,265.0,-995.4025157232704,3380.914046141843,-791345.0,-802.0,9.10314465408805,2161.189647420735,7237.0,-121.0,0
7702,-66.69182389937107,4499.525331178327,-53020.0,751.0,-1005.6641509433962,3421.2140757781654,-799503.0,-989.0,21.31949685534591,2291.756587858909,16949.0,19.0,0
7703,-106.45157232704402,4629.321922492803,-84629.0,825.0,-1013.1006289308176,3136.360583986315,-805415.0,-732.0,18.19748427672956,2644.1856831443974,14467.0,33.0,0
7704,-104.27169811320755,4788.918749841754,-82896.0,445.0,-993.6327044025157,3093.046337069907,-789938.0,-997.0,21.42012578616352,2250.4505369462795,17029.0,-66.0,0
7705,-86.59748427672956,4959.3636370127815,-68845.0,460.0,-1028.7672955974842,3153.531325130041,-817870.0,-1145.0,23.719496855345913,2156.3324962345505,18857.0,-154.0,0
7706,-60.80125786163522,5100.954359586825,-48337.0,158.0,-1026.976100628931,3097.339102284645,-816446.0,-993.0,25.361006289308175,2129.9263032245394,20162.0,-284.0,0
7707,-48.28679245283019,5457.509438867616,-38388.0,437.0,-1028.519496855346,3116.1634998412424,-817673.0,-1075.0,27.77987421383648,2437.450710340112,22085.0,-142.0,0
7708,-124.90314465408805,5891.699576409822,-99298.0,-359.0,-1021.9937106918239,3411.8474174131093,-812485.0,-1262.0,27.322012578616352,2855.5746397846674,21721.0,-109.0,0
7709,-131.75345911949685,6091.137872678414,-104744.0,-23.0,-1022.1911949685534,3437.491904078099,-812642.0,-1161.0,32.308176100628934,2882.614927111513,25685.0,37.0,0
7710,-167.74088050314467,6205.621132130393,-133354.0,-136.0,-1037.4251572327044,3501.2148849219557,-824753.0,-1204.0,39.459119496855344,2947.4652640698696,31370.0,-113.0,0
7711,-108.29937106918238,5812.972353521748,-86098.0,-140.0,-1030.9798742138364,3052.177007190384,-819629.0,-964.0,19.566037735849058,3174.592225005721,15555.0,-64.0,0
7712,-120.88930817610063,5342.691003512791,-96107.0,-1093.0,-1045.4729559748428,2531.6815725116685,-831151.0,-735.0,2.430188679245283,4628.026543925492,1932.0,-11.0,0
7713,-72.65157232704402,5024.326619102562,-57758.0,-259.0,-1020.5345911949686,2352.0498787203346,-811325.0,-769.0,15.638993710691825,4218.765234940857,12433.0,66.0,0
7714,-51.22893081761006,4663.155739280442,-40727.0,388.0,-1017.5635220125786,1957.3318044915711,-808963.0,-794.0,-0.5182389937106918,3578.4693920066416,-412.0,-19.0,0
7715,-34.845283018867924,4179.985226790119,-27702.0,376.0,-1004.7283018867925,1760.598100555349,-798759.0,-771.0,15.423899371069183,2834.164654238956,12262.0,160.0,0
7716,-46.4440251572327,3789.148733390132,-36923.0,509.0,-1006.5283018867924,1902.2230843439715,-800190.0,-1001.0,5.647798742138365,2466.284640137038,4490.0,197.0,0
7717,-31.39496855345912,3752.6698938846666,-24959.0,708.0,-1013.0377358490566,2184.5150517148354,-805365.0,-1141.0,5.706918238993711,2267.426777722366,4537.0,183.0,0
7718,-39.80125786163522,3798.2563811936143,-31642.0,819.0,-1000.7610062893082,2517.570233347578,-795605.0,-1097.0,7.379874213836478,2377.7886609131683,5867.0,122.0,0
7719,-38.50566037735849,3749.115494800851,-30612.0,15.0,-1024.7383647798742,2355.1984058582034,-814667.0,-1208.0,16.38364779874214,3045.949533261855,13025.0,288.0,0
7720,-15.915723270440251,3496.710128047325,-12653.0,-181.0,-1023.4477987421384,2140.894272935664,-813641.0,-1175.0,6.145911949685535,3122.5553333635494,4886.0,376.0,0
7721,-43.81509433962264,3411.0594385725153,-34833.0,-259.0,-1011.3496855345912,2097.371327309239,-804023.0,-1329.0,-3.749685534591195,3280.555808791207,-2981.0,407.0,0
7722,-23.856603773584904,3413.5890210452317,-18966.0,-167.0,-1007.7308176100629,2088.505056439778,-801146.0,-1237.0,8.59874213836478,3381.958498546755,6836.0,187.0,0
7723,-64.67295597484276,3410.7217568988335,-51415.0,193.0,-1019.6930817610063,1966.7596966002789,-810656.0,-1095.0,-17.626415094339624,3598.949398204688,-14013.0,279.0,0
7724,-43.25534591194968,3210.0748951856613,-34388.0,195.0,-998.3421383647799,1799.657300478818,-793682.0,-1126.0,11.89811320754717,3147.69585048935,9459.0,142.0,0
7725,-46.615094339622644,2781.3531609303436,-37059.0,158.0,-1007.7132075471698,1611.538574653465,-801132.0,-1161.0,8.555974842767295,2720.8685470269234,6802.0,216.0,0
7726,-14.605031446540881,1986.2720229346835,-11611.0,81.0,-1000.8905660377359,1270.637629000018,-795708.0,-1218.0,0.8666666666666667,2374.9870061600445,689.0,78.0,0
7727,-8.548427672955976,1476.0859362827102,-6796.0,33.0,-995.5572327044025,1192.1114600494573,-791468.0,-1264.0,6.6415094339622645,2202.2524394562306,5280.0,29.0,0
7728,-1.689308176100629,1271.8159700944568,-1343.0,146.0,-994.982389937107,1083.7841042274724,-791011.0,-1190.0,4.871698113207547,1868.897269426286,3873.0,107.0,0
7729,-6.208805031446541,1185.7925393044015,-4936.0,136.0,-999.2088050314466,1039.8179222870106,-794371.0,-1229.0,6.274213836477988,1527.1267138907697,4988.0,130.0,0
7730,-9.48805031446541,2341.065956867432,-7543.0,251.0,-994.6088050314465,1352.9414039387084,-790714.0,-1138.0,4.856603773584905,1993.2224032157442,3861.0,17.0,0
7731,-100.33584905660378,4691.132468867604,-79767.0,-333.0,-1014.0553459119496,1822.3230356616934,-806174.0,-1015.0,-6.635220125786163,3432.019918822038,-5275.0,-247.0,0
7732,-221.70817610062892,5322.367973866554,-176258.0,-1042.0,-1021.0943396226415,2221.7168152034687,-811770.0,-882.0,7.50188679245283,3505.1036019477174,5964.0,-107.0,0
7733,-131.5006289308176,5356.526433631552,-104543.0,-603.0,-1038.6754716981131,2560.589569791803,-825747.0,-1214.0,27.7874213836478,3841.3099228345627,22091.0,3.0,0
7734,-170.16477987421385,5003.068724717777,-135281.0,-564.0,-1018.5056603773585,2687.161508113311,-809712.0,-1341.0,30.582389937106917,3378.235648592693,24313.0,-85.0,0
7735,-98.0251572327044,4623.94274654172,-77930.0,-310.0,-1038.2528301886794,2681.591439817442,-825411.0,-1366.0,13.71069182389937,2935.786316568018,10900.0,-347.0,0
7736,-57.825157232704406,5518.944023486641,-45971.0,78.0,-1052.4704402515724,3217.6296190377475,-836714.0,-1046.0,12.10314465408805,3101.281609526873,9622.0,-612.0,0
7737,-66.88427672955974,5317.98371638631,-53173.0,81.0,-1010.22893081761,3042.461651719644,-803132.0,-1069.0,13.743396226415094,3123.834070387041,10926.0,-556.0,0
7738,-71.80880503144654,5167.953027542393,-57088.0,-253.0,-983.3144654088051,2624.010792474419,-781735.0,-899.0,19.948427672955976,3217.6852939635564,15859.0,-380.0,0
7739,-97.16100628930818,5126.343011276014,-77243.0,-700.0,-990.2251572327044,2456.053834744834,-787229.0,-1175.0,-5.8062893081761,3549.192492004406,-4616.0,-228.0,0
7740,-60.32201257861635,5106.254123450515,-47956.0,-665.0,-1005.0805031446541,2451.160204612259,-799039.0,-1169.0,21.10440251572327,3700.8085797563517,16778.0,-150.0,0
7741,-88.32452830188679,4923.48083261815,-70218.0,-513.0,-1006.2553459119497,2449.1314152418213,-799973.0,-1077.0,2.533333333333333,3726.399454776355,2014.0,-204.0,0
7742,-74.10566037735849,4537.474026144966,-58914.0,-1009.0,-1009.1584905660377,2405.0922148123277,-802281.0,-946.0,16.48427672955975,3737.8169376168407,13105.0,48.0,0
7743,-54.99748427672956,4276.163683885247,-43723.0,-798.0,-1008.0591194968554,2020.3826439530285,-801407.0,-858.0,7.028930817610063,3068.8927955120607,5588.0,80.0,0
7744,-45.88301886792453,3496.080027594626,-36477.0,-244.0,-998.1245283018868,1764.7072065290145,-793509.0,-884.0,9.223899371069182,2590.763328123589,7333.0,50.0,0
7745,-8.636477987421383,2399.7390805750038,-6866.0,-286.0,-993.5408805031446,1588.1094052043354,-789865.0,-720.0,12.191194968553459,2210.106596964853,9692.0,-29.0,0
7746,-15.685534591194969,1510.8995758126985,-12470.0,-136.0,-1007.4654088050314,1331.0584857329677,-800935.0,-726.0,6.0352201257861635,1732.0862637162313,4798.0,-60.0,0
7747,-5.784905660377358,1038.5363575815365,-4599.0,40.0,-995.2339622641509,1040.8389868649758,-791211.0,-823.0,5.0754716981132075,1312.955771637681,4035.0,-107.0,0
7748,0.21761006289308177,797.3823084225113,173.0,105.0,-1000.7446540880503,756.1316116004115,-795592.0,-946.0,7.206289308176101,832.9348904316772,5729.0,7.0,0
7749,2.6062893081761005,787.7463804486929,2072.0,-11.0,-993.8679245283018,651.0215680223827,-790125.0,-1056.0,3.420125786163522,816.315849622603,2719.0,37.0,0
7750,1.6817610062893082,784.1602227986095,1337.0,-1.0,-996.2503144654088,642.7218796600358,-792019.0,-1091.0,8.808805031446541,877.4812024355072,7003.0,64.0,0
7751,-46.237735849056605,4365.444089473867,-36759.0,269.0,-996.4817610062893,3322.616302525842,-792203.0,-884.0,30.49685534591195,2176.830572411427,24245.0,-177.0,0
7752,-60.17232704402516,5475.560769896101,-47837.0,353.0,-976.291823899371,4020.594936410687,-776152.0,-1030.0,39.13333333333333,2818.1824492414303,31111.0,-277.0,0
